"","word","year","count","appear","topic","all_ps_words","all_ps_articles","ps_word_rate","ps_appear_rate","ps_topic_rate","t20_count","t20_appear","t20_topic","t20_articles","t20_words","t20_word_rate","t20_appear_rate","t20_topic_rate"
"188","abandonment",2007,1,1,0,863664,105,0.00115785768539617,0.00952380952380952,0,28,19,0,782,7418460,0.00377436826511163,0.0242966751918159,0
"189","abandonment",2008,3,2,0,992529,121,0.00302258170794002,0.0165289256198347,0,19,18,0,796,7565287,0.00251147114445229,0.0226130653266332,0
"190","abandonment",2009,4,4,0,1001479,121,0.00399409273684221,0.0330578512396694,0,25,19,0,833,7984217,0.00313117742165575,0.0228091236494598,0
"191","abandonment",2010,0,0,0,1000539,128,0,0,0,33,26,0,849,7940206,0.00415606345729569,0.0306242638398115,0
"192","abandonment",2011,0,0,0,1015351,119,0,0,0,50,15,1,871,8073448,0.00619314077454887,0.0172215843857635,0.00114810562571757
"193","abandonment",2012,4,4,0,1085446,137,0.00368512113914465,0.0291970802919708,0,18,18,0,871,8001047,0.00224970556978355,0.0206659012629162,0
"194","abandonment",2013,13,7,0,2112565,262,0.00615365681055968,0.0267175572519084,0,37,18,0,1032,9781448,0.00378267103193719,0.0174418604651163,0
"195","abandonment",2014,7,6,0,1528605,182,0.00457933867807576,0.032967032967033,0,21,13,0,932,9101408,0.00230733530460342,0.0139484978540773,0
"196","abandonment",2015,3,2,0,1593507,190,0.00188263998840294,0.0105263157894737,0,24,17,0,882,8260930,0.0029052419037566,0.0192743764172336,0
"197","abandonment",2016,12,6,0,1567636,178,0.00765483824050991,0.0337078651685393,0,23,13,0,803,8476762,0.00271330019646653,0.0161892901618929,0
"198","abandonment",2017,1,1,0,1416479,170,0.000705975873980483,0.00588235294117647,0,14,11,0,781,8065233,0.00173584569720428,0.0140845070422535,0
"199","abandonment",2018,4,3,0,1461326,155,0.00273724001352197,0.0193548387096774,0,29,19,0,825,8597866,0.00337292998053238,0.023030303030303,0
"200","abandonment",2019,2,2,0,1504713,156,0.00132915712165709,0.0128205128205128,0,20,16,0,801,8433336,0.00237154075208198,0.0199750312109863,0
